New password cannot be same as old password,Nové heslo nesmí být stejné jako staré heslo
New organization will be created based on the data in details section,Na základě dat v části s podrobnostmi bude vytvořena nová organizace
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.","Seznam řetězců oddělených novými řádky, které představují způsoby kontaktování osob odpovědných za tohoto klienta, typicky e-mailové adresy."
New line separated list of scope values.,Seznam hodnot rozsahu oddělený novými řádky.
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,"Nové faktury budou generovány dle plánu i v případě, že aktuální faktury jsou nezaplacené nebo po splatnosti"
New credit limit is less than current outstanding amount for the customer. Credit limit has to be atleast {0},Nový kreditní limit je nižší než aktuální dlužná částka zákazníka. Kreditní limit musí být alespoň {0}
New contact will be created based on the person's details,Na základě údajů osoby bude vytvořen nový kontakt
New Workspace,Nový pracovní prostor
New Workflow Name,Název nového workflow
New Warehouse Name,Název nového skladu
New Version,Nová verze
New Value,Nová hodnota
New Template,Nová šablona
New Task,Nový úkol
New Tab,Nová záložka
New Shortcut,Nová zkratka
New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,Nové sériové č. nemůže mít sklad. Sklad musí být nastaven prostřednictvím skladového pohybu nebo příjemky
New Section,Nová sekce
New Sales Person Name,Jméno nového obchodního zástupce
New SLA Policy Name,Název nové zásady SLA
New SLA Policy,Nová zásada SLA
New Report name,Název nové sestavy
New Quick List,Nový rychlý seznam
New Quality Procedure,Nový postup kvality
New Print Format Name,Název nového tiskového formátu
New Organization,Nová organizace
New Onboarding,Nové zaškolení
New Number Card,Nová číselná karta
New Notification,Nové oznámení
New Note,Nová poznámka
New Message from Website Contact Page,Nová zpráva z kontaktní stránky webu
New Message,Nová zpráva
New Mention on {0},Nová zmínka v {0}
New Location,Nové umístění
New Links,Nové odkazy
New Lead Sync Source,Nový zdroj synchronizace potenciálních zákazníků
New Kanban Board,Nová kanbanová tabule
New Journal Entry will be posted for the difference amount. The Posting Date can be modified.,Pro částku rozdílu bude vytvořen nový účetní zápis. Datum zaúčtování lze změnit.
New Invoice,Nová faktura
New Folder,Nová složka
New Fiscal Year - {0},Nový fiskální rok – {0}
New Employee,Nový zaměstnanec
New Email Account,Nový e-mailový účet
New Document Shared {0},Nový sdílený dokument {0}
New Department,Nové oddělení
New Customers,Noví zákazníci
New Customer Revenue,Tržby od nových zákazníků
New Custom Print Format,Nový vlastní tiskový formát
New Custom Block,Nový vlastní blok
New Cost Center Name,Název nového nákladového střediska
New Company,Nová společnost
New Comment,Nový komentář
New Chart,Nový graf
New Batch Qty,Množství nové šarže
New Batch ID (Optional),Nové ID šarže (nepovinné)
New Assignment Rule Name,Název nového pravidla přiřazení
New Assignment Rule,Nové pravidlo přiřazení
New Assets (This Year),Nový majetek (tento rok)
New Activity,Nová aktivita
New Account Name,Název nového účtu
Net total calculation precision loss,Ztráta přesnosti při výpočtu čistého celkového součtu
Net Purchase Amount {0} cannot be depreciated over {1} cycles.,Čistá částka nákupu {0} nemůže být odepisována po dobu {1} cyklů.
Net Purchase Amount is mandatory,Čistá částka nákupu je povinná
Net Profit/Loss,Čistý zisk/ztráta
Net Profit Ratio,Poměr čistého zisku
Net Profit,Čistý zisk
Net Change in Inventory,Čistá změna skladu
Net Change in Fixed Asset,Čistá změna dlouhodobého majetku
Net Change in Equity,Čistá změna vlastního kapitálu
Net Change in Cash,Čistá změna hotovosti
Net Change in Accounts Receivable,Čistá změna pohledávek
Net Change in Accounts Payable,Čistá změna závazků
Net Cash from Operations,Čistý peněžní tok z provozní činnosti
Net Cash from Investing,Čistý peněžní tok z investování
Net Cash from Financing,Čistý peněžní tok z financování
Net Asset value as on,Čistá hodnota majetku k
Nested set error. Please contact the Administrator.,Chyba vnořené sady. Kontaktujte prosím správce.
Nested filters must be provided as a list or tuple.,Vnořené filtry musí být zadány jako seznam nebo n-tice.
Nested Conditions,Vnořené podmínky
Negotiation/Review,Vyjednávání/přezkoumání
Negative Value,Záporná hodnota
Negative Valuation Rate is not allowed,Záporná oceňovací sazba není povolena
Negative Stock Error,Chyba záporného stavu skladu
Negative Quantity is not allowed,Záporné množství není povoleno
Needs Analysis,Analýza potřeb
Need Workspace Manager role to edit public workspaces.,Pro úpravu veřejných pracovních prostorů je vyžadována role Správce pracovního prostoru.
Need Workspace Manager role to edit private workspace of other users.,Pro úpravu soukromého pracovního prostoru jiných uživatelů je vyžadována role Správce pracovního prostoru.
Need Help?,Potřebujete pomoc?
Navigate to main content,Přejít na hlavní obsah
Navigate list up,Přejít v seznamu nahoru
Navigate list down,Přejít v seznamu dolů
Naming series '{0}' for DocType '{1}' does not contain standard '.' or '{{' separator. Using fallback extraction.,Číselná řada '{0}' pro DocType '{1}' neobsahuje standardní oddělovač '.' nebo '{{'. Použití záložní extrakce.
Naming Series updated,Číselná řada byla aktualizována
Naming Series mandatory,Číselná řada je povinná
Naming Series is mandatory,Číselná řada je povinná
Names and surnames by themselves are easy to guess.,Samotná jména a příjmení jsou snadno uhodnutelná.
Name of {0} cannot be {1},Název {0} nemůže být {1}
Name of the new Print Format,Název nového tiskového formátu
Name of the Monthly Distribution,Název měsíčního rozdělení
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Název typu dokumentu (DocType), na který má toto pole odkazovat. Např. Zákazník"
Name of new Account. Note: Please don't create accounts for Customers and Suppliers,Název nového účtu. Poznámka: Nevytvářejte prosím účty pro zákazníky a dodavatele
Name is required,Název je povinný
Name cannot contain special characters like {0},Název nesmí obsahovat speciální znaky jako {0}
"Name already taken, please set a new name","Název je již obsazen, prosím zadejte nový název"
Name (Doc Name),Název (název dokumentu)
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,POZNÁMKA: Tento prvek je zastaralý. Prosím znovu nastavte LDAP pro práci s novějšími nastaveními
N/A,Není k dispozici
My Open Deals,Moje otevřené obchody
My Filter,Můj filtr
My Device,Moje zařízení
My Account,Můj účet
Must specify a Query to run,Je nutné zadat dotaz ke spuštění
Must have report permission to access this report.,Pro přístup k této sestavě je vyžadováno oprávnění ke čtení sestav.
"Must be of type ""Attach Image""","Musí být typu ""Připojit obrázek"""
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","Musí být uzavřeno v závorce '()' a obsahovat '{0}', což je zástupný symbol pro uživatelské/přihlašovací jméno. Např. (&(objectclass=user)(uid={0}))"
Must be a publicly accessible Google Sheets URL and adding Bank Account column is necessary for importing via Google Sheets,Musí být veřejně přístupná URL adresa Google Sheets a pro import přes Google Sheets je nutné přidat sloupec Bankovní účet
Must be a publicly accessible Google Sheets URL,Musí být veřejně přístupná URL adresa Google Sheets
Multiple root nodes not allowed.,Více kořenových uzlů není povoleno.
Multiple items cannot be marked as finished item,Více položek nelze označit jako hotový výrobek
Multiple fiscal years exist for the date {0}. Please set company in Fiscal Year,Pro datum {0} existuje více fiskálních roků. Nastavte prosím společnost ve fiskálním roce
Multiple company fields available: {0}. Please select manually.,Je dostupných více polí společnosti: {0}. Vyberte prosím ručně.
Multiple Variants,Více variant
"Multiple Price Rules exists with same criteria, please resolve conflict by assigning priority. Price Rules: {0}",Existuje více cenových pravidel se stejnými kritérii. Vyřešte konflikt přiřazením priority. Cenová pravidla: {0}
Multiple POS Opening Entry,Více počátečních zápisů pokladny
Multiple Loyalty Programs found for Customer {}. Please select manually.,Pro zákazníka {} bylo nalezeno více věrnostních programů. Vyberte prosím ručně.
Multi-level BOM Creator,Víceúrovňový tvůrce kusovníku
Ms,Sl.
Mrs,Paní
Mr,Pan
Mozilla doesn't support :has() so you can pass parent selector here as workaround,"Mozilla nepodporuje :has(), proto zde jako náhradní řešení můžete zadat nadřazený selektor"
Moving up in tree ...,Přesun výš ve stromu ...
Movement,Pohyb
Move under {0},Přesunout pod {0}
Move to top level,Přesunout na nejvyšší úroveň
Move to next step when clicked inside highlighted area.,Po kliknutí do zvýrazněné oblasti přejde na další krok.
Move to Row Number,Přejít na číslo řádku
Move to Previous Tab,Přejít na předchozí záložku
Move to Next Tab,Přejít na další záložku
Move to Cart,Přidat do košíku
Move sections to new tab,Přesunout sekce na novou záložku
Move cursor to previous column,Přesunout kurzor na předchozí sloupec
Move cursor to next column,Přesunout kurzor na další sloupec
Move cursor to below row,Přesunout kurzor na řádek níže
Move cursor to above row,Přesunout kurzor na řádek výše
Move current and all subsequent sections to a new tab,Přesunout aktuální a všechny následující sekce na novou záložku
Move To Trash,Přesunout do koše
Move To,Přesunout do
Move Stock,Přesunout zásoby
Move Last Column to Previous Tab,Přesunout poslední sloupec na předchozí záložku
Move Last Column to Previous Section,Přesunout poslední sloupec do předchozí sekce
Move Last Column to Next Tab,Přesunout poslední sloupec na další záložku
Move Last Column to Next Section,Přesunout poslední sloupec do další sekce
Move Item,Přesunout položku
Move,Přesunout
Most probably your password is too long.,S největší pravděpodobností je vaše heslo příliš dlouhé.
Most Used,Nejpoužívanější
Most Customers have a unique Tax ID that is fetched into selling transactions. Enable this setting if you do not want Customer Tax IDs to appear in sales transactions.,"Většina zákazníků má jedinečné daňové ID, které se přenáší do prodejních transakcí. Toto nastavení povolte, pokud nechcete, aby se daňová ID zákazníků zobrazovala v prodejních transakcích."
More/Less than 12 months.,Více/méně než 12 měsíců.
More content for the bottom of the page.,Další obsah pro spodní část stránky.
More articles on {0},Více článků o {0}
More Options,Další možnosti
More,Více
Monthly Total Work Orders,Celkový počet výrobních příkazů za měsíc
Monthly Quality Inspections,Měsíční kontroly kvality
Monthly Completed Work Orders,Měsíčně dokončené výrobní příkazy
Module {} not found,Modul {} nebyl nalezen
Module to Export,Modul k exportu
Module onboarding progress reset,Průběh zaškolení modulu byl obnoven
Modified On,Upraveno dne
Modified By,Upravil/a
Mode of Payments,Způsoby platby
Mode Of Payment,Způsob platby
Mobile Number Missing,Chybí číslo mobilního telefonu
Mobile Number,Číslo mobilního telefonu
Mobile No. should be a number,Číslo mobilu musí být číslo
Mobile App Installation,Instalace mobilní aplikace
Missing value,Chybí hodnota
Missing required filter: {0},Chybí povinný filtr: {0}
Missing mandatory fields: {0},Chybí povinná pole: {0}
Missing email template for dispatch. Please set one in Delivery Settings.,Chybí šablona e-mailu pro expedici. Nastavte ji prosím v nastavení doručení.
Missing Warehouse,Chybí sklad
Missing Values Required,Chybí požadované hodnoty
Missing Value,Chybí hodnota
Missing Serial No Bundle,Chybí balík sériových čísel
Missing Required Filter,Chybí povinný filtr
Missing Permission,Chybí oprávnění
Missing Payments App,Chybí aplikace pro platby
Missing Parameter,Chybí parametr
Missing Item,Chybí položka
Missing Formula,Chybí vzorec
Missing Finished Good,Chybí hotový výrobek
Missing Finance Book,Chybí finanční kniha
Missing Filters Required,Chybí požadované filtry
Missing Filters,Chybí filtry
Missing Fields,Chybí pole
Missing Field,Chybí pole
Missing DocType,Chybí DocType
Missing Default in Company,Chybí výchozí hodnota ve společnosti
Missing Cost Center,Chybí nákladové středisko
Missing Asset,Chybí majetek
Missing Account,Chybí účet
Missing,Chybí
Missed Call,Zmeškaný hovor
Miss,Slečna
Mismatch,Nesoulad
Misconfigured,Chybně nakonfigurováno
Miscellaneous Expenses,Různé náklady
Minimum stock level to maintain as a buffer. Used to calculate recommended reorder level: Reorder Level = Safety Stock + (Average Daily Consumption × Lead Time).,Minimální úroveň zásob udržovaná jako pojistná zásoba. Slouží k výpočtu doporučeného bodu doobjednání: Bod doobjednání = Pojistná zásoba + (Průměrná denní spotřeba × Doba dodání).
Minimum quantity should be as per Stock UOM\n\n,Minimální množství musí odpovídat skladové MJ\n\n
Minimum Qty,Min. množství
Minimum Lead Age (Days),Minimální stáří potenciálního zákazníka (dny)
Minimize,Minimalizovat
"Min Value: {0}, Max Value: {1}, in Increments of: {2}","Min. hodnota: {0}, Max. hodnota: {1}, v přírůstcích po: {2}"
Min Qty should be greater than Recurse Over Qty,Min. množství musí být větší než množství pro opakování
Min Qty can not be greater than Max Qty,Min. množství nemůže být větší než Max. množství
Min Amt can not be greater than Max Amt,Min. částka nemůže být větší než Max. částka
Middle Income,Střední příjem
Method {0} is not allowed to be run on a Job Card.,Metoda {0} nesmí být spuštěna na pracovní kartě.
Method is required to create a number card,Pro vytvoření číselné karty je vyžadována metoda
Method Not Allowed,Metoda není povolena
Meta title for SEO,Meta nadpis pro SEO
Meta Title,Meta nadpis
Meta Image,Meta obrázek
Meta Description,Meta popis
Messages greater than 160 characters will be split into multiple messages,Zprávy delší než 160 znaků budou rozděleny do více zpráv
Message-id,ID zprávy
Message will be sent to the users to get their status on the Project,Uživatelům bude odeslána zpráva za účelem zjištění jejich stavu u projektu
Message to be displayed on successful completion,Zpráva zobrazená při úspěšném dokončení
Message not setup,Zpráva není nastavena
Message from server: {0},Zpráva ze serveru: {0}
Message clipped,Zpráva zkrácena
Message Sent,Zpráva odeslána
Merging {0} of {1},Slučování {0} z {1}
"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company and Account Currency","Slučování je možné pouze pokud jsou v obou záznamech shodné následující vlastnosti: Je skupina, Typ kořene, Společnost a Měna účtu"
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Slučování je možné pouze mezi skupinami nebo mezi listovými uzly
Merge with existing,Sloučit s existujícím
Merge with Existing Account,Sloučit s existujícím účtem
Merge taxes from multiple documents,Sloučit daně z více dokumentů
Merge Progress,Průběh slučování
Merge Account,Sloučit účet
Menu,Nabídka
Mention if non-standard receivable account applicable,"Uveďte, pokud se použije nestandardní účet pohledávek"
Mention if non-standard payable account,"Uveďte, pokud se jedná o nestandardní účet závazků"
Mention if non-standard Receivable account,"Uveďte, pokud se jedná o nestandardní účet pohledávek"
Mention Valuation Rate in the Item master.,Uveďte oceňovací sazbu v kmenových datech položky.
Memory Usage in MB,Využití paměti v MB
Meets Condition?,Splňuje podmínku?
Meaning of Different Permission Types,Význam různých typů oprávnění
Me,Já
Maximum {0} rows allowed,Povoleno maximálně {0} řádků
Maximum sample quantity that can be retained,"Maximální množství vzorku, které lze uchovat"
Maximum quantity scanned for item {0}.,Pro položku {0} bylo naskenováno maximální množství.
Maximum discount for Item {0} is {1}%,Maximální sleva pro položku {0} je {1} %
"Maximum discount % allowed when selling this item. Eg: if set to 20%, a discount greater than 20% cannot be applied in sales transactions.","Maximální povolené % slevy při prodeji této položky. Příklad: je-li nastaveno na 20 %, nelze v prodejních transakcích uplatnit slevu vyšší než 20 %."
Maximum attachment limit of {0} has been reached.,Byl dosažen maximální limit příloh {0}.
Maximum Samples - {0} have already been retained for Batch {1} and Item {2} in Batch {3}.,Maximálně {0} vzorků již bylo uchováno pro šarži {1} a položku {2} v šarži {3}.
Maximum Samples - {0} can be retained for Batch {1} and Item {2}.,Maximálně {0} vzorků lze uchovat pro šarži {1} a položku {2}.
Maximum Producible Items,Maximální počet vyrobitelných položek
Maximum Attachment Limit of {0} has been reached for {1} {2}.,Byl dosažen maximální limit příloh {0} pro {1} {2}.
Max width for type Currency is 100px in row {0},Maximální šířka pro typ Měna je 100 px v řádku {0}
Max discount allowed for item: {0} is {1}%,Maximální povolená sleva pro položku {0} je {1} %
Max 500 records at a time,Maximálně 500 záznamů najednou
Materials needs to be transferred to the work in progress warehouse for the job card {0},Materiály je třeba přesunout do skladu rozpracované výroby pro pracovní kartu {0}
Materials are already received against the {0} {1},Materiály byly již přijaty vůči {0} {1}
Material to Supplier,Materiál pro dodavatele
Material from Customer,Materiál od zákazníka
Material Transfer (In Transit),Přesun materiálu (na cestě)
Material Returned from WIP,Materiál vrácen z výroby (WIP)
Material Requests for which Supplier Quotations are not created,"Požadavky na materiál, pro které nebyly vytvořeny nabídky dodavatele"
Material Requests Required,Jsou vyžadovány požadavky na materiál
Material Request {0} submitted.,Požadavek na materiál {0} byl potvrzen.
Material Request {0} is cancelled or stopped,Požadavek na materiál {0} je stornován nebo zastaven
Material Request used to make this Stock Entry,Požadavek na materiál použitý k vytvoření tohoto skladového pohybu
Material Request of maximum {0} can be made for Item {1} against Sales Order {2},Pro položku {1} vůči prodejní objednávce {2} lze vytvořit požadavek na materiál nejvýše {0}
"Material Request not created, as quantity for Raw Materials already available.","Požadavek na materiál nebyl vytvořen, protože množství surovin je již dostupné."
Material Request already created for the ordered quantity,Požadavek na materiál pro objednané množství již byl vytvořen
Material Request No,Č. požadavku na materiál
Material Consumption is not set in Manufacturing Settings.,Spotřeba materiálu není nastavena v nastavení výroby.
Material Consumption,Spotřeba materiálu
Material,Materiál
Matched Field,Shodné pole
Master,Kmenový záznam
Marketing Manager,Marketingový manažer
Marketing Expenses,Marketingové náklady
Mark as Unread,Označit jako nepřečtené
Mark as Spam,Označit jako spam
Mark as Read,Označit jako přečtené
Mark As Closed,Označit jako uzavřeno
Margin View,Zobrazení okrajů
Mapping {0} ...,Mapování {0} ...
Mapping column {0} to field {1},Mapování sloupce {0} na pole {1}
Mapping Subcontracting Order ...,Mapování objednávky subdodávky ...
Mapping Subcontracting Inward Order ...,Mapování příjmu subdodávky ...
Map columns from {0} to fields in {1},Namapovat sloupce z {0} na pole v {1}
Map View,Zobrazení mapy
Map Columns,Mapovat sloupce
Manufacturing User,Uživatel výroby
Manufacturing Quantity is mandatory,Množství výroby je povinné
Manufacturing Manager,Manažer výroby
Manufacturers used in Items,Výrobci použití v položkách
Manual entry cannot be created! Disable automatic entry for deferred accounting in accounts settings and try again,Manuální záznam nelze vytvořit! Zakažte automatické záznamy pro odložené účetnictví v nastavení účetnictví a zkuste to znovu
Mandatory:,Povinné:
Mandatory fields required: {0},Jsou vyžadována povinná pole: {0}
Mandatory fields required:,Jsou vyžadována povinná pole:
Mandatory field: {0},Povinné pole: {0}
Mandatory field: set role for,Povinné pole: nastavte roli pro
Mandatory field(s) {0} must be mapped,Povinné pole/a {0} musí být namapováno
Mandatory field error: {0},Chyba povinného pole: {0}
Mandatory Purchase Receipt,Povinná příjemka
Mandatory Purchase Order,Povinná nákupní objednávka
Mandatory Missing,Chybí povinná hodnota
Mandatory Information missing:,Chybí povinné informace:
Mandatory Field,Povinné pole
Mandatory Accounting Dimension,Povinná účetní dimenze
Management,Vedení
Manage your service level agreement policies,Spravovat zásady smluv o úrovni služeb
Manage your profile & login information.,Spravujte svůj profil a přihlašovací údaje.
Manage your orders,Spravovat objednávky
Manage your email signature,Spravovat e-mailový podpis
Manage your email accounts to send and receive emails directly from CRM. You can add multiple accounts and set one as default for incoming and outgoing emails.,Spravujte své e-mailové účty pro odesílání a přijímání e-mailů přímo z CRM. Můžete přidat více účtů a jeden nastavit jako výchozí pro příchozí a odchozí e-maily.
Manage your account emails and email signature for communication.,Spravujte e-maily svého účtu a e-mailový podpis pro komunikaci.
Manage sales partner's and sales team's commissions,Spravovat provize obchodních partnerů a prodejního týmu
Manage cost of operations,Spravovat náklady na provoz
Manage ERPNext integration settings,Spravovat nastavení integrace ERPNext
"Manage CRM users by adding or inviting them, and assign roles to control their access and permissions",Spravujte uživatele CRM přidáváním nebo pozváním a přiřaďte jim role pro řízení přístupu a oprávnění
Manage Billing,Spravovat fakturaci
Manage 3rd party apps,Spravovat aplikace třetích stran
Manage,Spravovat
Malformed Address Header,Chybný formát záhlaví adresy
Male,Muž
Making Journal Entries against advance accounts: {0} is not recommended. These Journals won't be available for Reconciliation.,Vytváření účetních zápisů vůči zálohovým účtům {0} se nedoporučuje. Tyto záznamy nebudou dostupné pro odsouhlasení.
Makes the page public,Zveřejní stránku
"Makes ""Expected Closure Date"" and ""Expected Deal Value"" mandatory for deal value forecasting","Zpřísní pole ""Očekávané datum uzavření"" a ""Očekávaná hodnota obchodu"" jako povinná pro prognózu hodnoty obchodu"
Make {0} as default calling medium,Nastavit {0} jako výchozí způsob volání
Make {0} Variants,Vytvořit varianty {0}
Make {0} Variant,Vytvořit variantu {0}
Make use of longer keyboard patterns,Použijte delší vzory kláves
Make sure to configure a Social Login Key before disabling to prevent lockout,"Před deaktivací nezapomeňte nakonfigurovat klíč sociálního přihlášení, aby nedošlo k uzamknutí"
Make project from a template.,Vytvořit projekt ze šablony.
Make attachment {0},Vytvořit přílohu {0}
Make a Call,Zahájit hovor
Make Transfer Entry,Vytvořit záznam přesunu
Make Subcontracting PO,Vytvořit objednávku subdodávky
Make Stock Entry,Vytvořit skladový pohyb
Make Return Entry,Vytvořit záznam vrácení
Make Quotation,Vytvořit nabídku
Make Purchase Invoice,Vytvořit přijatou fakturu
Make Purchase / Work Order,Vytvořit nákupní objednávku / výrobní příkaz
Make Public,Zveřejnit
Make Private,Nastavit jako soukromý
Make Call,Zahájit hovor
Make Asset Movement,Vytvořit pohyb majetku
Maintenance start date can not be before delivery date for Serial No {0},Datum zahájení údržby nemůže být před datem doručení pro sériové č. {0}
Maintenance User,Uživatel údržby
Maintenance Status has to be Cancelled or Completed to Submit,"Stav údržby musí být Stornováno nebo Dokončeno, aby bylo možné potvrdit"
Maintenance Schedule {0} exists against {1},Plán údržby {0} existuje vůči {1}
Maintenance Schedule is not generated for all the items. Please click on 'Generate Schedule',Plán údržby není vygenerován pro všechny položky. Klikněte prosím na 'Generovat harmonogram'
Maintenance Log,Protokol údržby
Maintain same rate throughout the purchase  cycle,Udržovat stejnou sazbu po celou dobu nákupního cyklu
Maintain same rate throughout internal Transaction,Udržovat stejnou sazbu po celou dobu interní transakce
Maintain Asset,Spravovat majetek
Main Cost Center {0} cannot be entered in the child table,Hlavní nákladové středisko {0} nelze zadat do podřízené tabulky
Main,Hlavní
Madam,Vážená paní
Machine Type,Typ stroje
Machine,Stroj
Looks like you haven’t added any third party apps.,"Zdá se, že jste nepřidali žádné aplikace třetích stran."
Looks like you haven’t received any notifications.,"Zdá se, že jste neobdrželi žádná oznámení."
MT940 file detected. Please enable 'Import MT940 Format' to proceed.,Byl zjištěn soubor MT940. Pro pokračování povolte možnost 'Importovat formát MT940'.
MRP Log documents are being created in the background.,Dokumenty protokolu MRP jsou vytvářeny na pozadí.
Loyalty Points: {0},Body věrnostního programu: {0}
"Loyalty Points will be calculated from the spent done (via the Sales Invoice), based on collection factor mentioned.",Body věrnostního programu budou vypočteny z utracené částky (přes prodejní fakturu) na základě uvedeného faktoru inkasa.
Lower Income,Nižší příjem
Lost deal reasons,Důvody ztráty obchodu
Lost Value %,% ztracené hodnoty
Lost Value,Ztracená hodnota
Lost Reasons are required in case opportunity is Lost.,"Důvody ztráty jsou povinné, pokud je příležitost označena jako ztracená."
Lost Reason is required,Důvod ztráty je povinný
Lost Quotations %,% ztracených nabídek
"Lost Notes are required when Lost Reason is ""Other""","Poznámky o ztrátě jsou povinné, pokud je důvod ztráty ""Jiný"""
Lost Deal Reasons,Důvody ztráty obchodu
Looks like you haven\u2019t received any notifications.,"Zdá se, že jste neobdrželi žádná oznámení."
Looks like you didn't change the value,"Zdá se, že jste hodnotu nezměnili"
Long-term Provisions,Dlouhodobé rezervy
Logout From All Devices After Changing Password,Odhlásit ze všech zařízení po změně hesla
Logout All Sessions,Odhlásit všechny relace
Login with {0},Přihlásit se přes {0}
Login with username and password is not allowed.,Přihlášení pomocí uživatelského jména a hesla není povoleno.
Login with LDAP,Přihlásit se přes LDAP
Login with Frappe Cloud,Přihlásit se přes Frappe Cloud
Login with Email Link,Přihlásit se odkazem e-mailem
Login with Different Account,Přihlásit se jiným účtem
Login token required,Přihlašovací token je vyžadován
Login to {0},Přihlásit se do {0}
Login to view,Pro zobrazení se přihlaste
Login to start a new discussion,Pro zahájení nové diskuse se přihlaste
Login to comment,Pro komentování se přihlaste
Login to Frappe Cloud?,Přihlásit se do Frappe Cloud?
"Login session expired, refresh page to retry","Relace přihlášení vypršela, aktualizujte stránku a zkuste to znovu"
Login not allowed at this time,Přihlášení v tuto dobu není povoleno
Login link sent to your email,Přihlašovací odkaz byl odeslán na váš e-mail
Login is required to see web form list view. Enable {0} to see list settings,Pro zobrazení seznamu webového formuláře je vyžadováno přihlášení. Povolte {0} pro zobrazení nastavení seznamu
Login and view in Browser,Přihlásit se a zobrazit v prohlížeči
Login Verification Code from {},Ověřovací kód přihlášení od {}
Login To {0},Přihlásit se do {0}
Login Id is required,ID pro přihlášení je povinné
Login Failed please try again,"Přihlášení selhalo, zkuste to prosím znovu"
Logged Out,Odhlášeno
Log the selling and buying rate of an Item,Zaznamenat prodejní a nákupní sazbu položky
Log out,Odhlásit se
Log in to access this page.,Pro přístup na tuto stránku se přihlaste.
Log a Call,Zaznamenat hovor
Log In To {0},Přihlásit se do {0}
Log ID,ID záznamu
Local,Lokální
Loans and Advances (Assets),Půjčky a zálohy (aktiva)
Loans (Liabilities),Půjčky (závazky)
Loan Start Date and Loan Period are mandatory to save the Invoice Discounting,Datum zahájení půjčky a doba půjčky jsou povinné pro uložení diskontování faktur
Loading Invoices! Please Wait...,Načítání faktur! Čekejte prosím...
Loading Filters...,Načítání filtrů...
Loading,Načítání
Load more,Načíst více
Load More Communications,Načíst další komunikaci
Listen,Poslouchat
List of patches executed,Seznam provedených záplat
"List of email addresses, separated by comma or new line.",Seznam e-mailových adres oddělených čárkou nebo novým řádkem.
List items that form the package.,Uveďte seznam položek tvořících balíček.
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Seznam ve formátu [{""label"": _(""Jobs""), ""route"":""jobs""}]"
List View,Zobrazení seznamu
Liquidity Ratios,Ukazatele likvidity
Linking to Supplier Failed. Please try again.,Propojení s dodavatelem selhalo. Zkuste to prosím znovu.
Linking to Customer Failed. Please try again.,Propojení se zákazníkem selhalo. Zkuste to prosím znovu.
Linking Failed,Propojení selhalo
Linked with {0},Propojeno s {0}
Linked with submitted documents,Propojeno s odeslanými dokumenty
Link with Supplier,Propojit s dodavatelem
Link with Customer,Propojit se zákazníkem
Link to the page you want to open. Leave blank if you want to make it a group parent.,"Odkaz na stránku, kterou chcete otevřít. Ponechte prázdné, pokud chcete vytvořit nadřazenou skupinu."
Link to Material Requests,Odkaz na požadavky na materiál
Link to Material Request,Odkaz na požadavek na materiál
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)","Odkaz, který je domovskou stránkou webu. Standardní odkazy (home, login, products, blog, about, contact)"
"Link for About Us Page is ""/about"".","Odkaz pro stránku O nás je ""/about""."
Link existing Quality Procedure.,Propojit existující postup kontroly kvality.
Link a new bank account,Propojit nový bankovní účet
Link Type in Row,Typ odkazu v řádku
Link To in Row,Odkaz na v řádku
Link Expired,Odkaz vypršel
Limited to 12 characters,Omezeno na 12 znaků
Limit must be a non-negative integer,Limit musí být nezáporné celé číslo
Limit Crossed,Limit překročen
Liked by {0} people,Označilo jako Líbí se {0} lidí
Liked by me,Označeno mnou jako Líbí se
Liked By,Označil jako Líbí se
Liked,Označeno jako Líbí se
Light Theme,Světlé téma
Liabilities,Závazky
Lft,Vlevo
"Level 0 is for document level permissions, higher levels for field level permissions.","Úroveň 0 je pro oprávnění na úrovni dokumentu, vyšší úrovně jsou pro oprávnění na úrovni pole."
Letter or Email Closing Text,Závěrečný text dopisu nebo e-mailu
Letter or Email Body Text,Text těla dopisu nebo e-mailu
Letter Head in HTML,Hlavička dopisu v HTML
Letter Head cannot be both disabled and default,Hlavička dopisu nemůže být zároveň zakázána a nastavena jako výchozí
Letter Head Scripts,Skripty hlavičky dopisu
Let's take you back to onboarding,Vrátíme vás zpět k nastavení
Let's set up your account,Nastavme váš účet
Let's avoid repeated words and characters,Vyvarujme se opakujících se slov a znaků
Let's Get Started,Pojďme začít
Let us continue with the onboarding,Pokračujme v nastavení
Less than or equal to,Menší než nebo rovno
Less than,Menší než
Less Than Or Equal To,Menší než nebo rovno
Less Than Amount,Částka menší než
Less Than,Menší než
Less,Méně
Length of {0} should be between 1 and 1000,Délka pole {0} musí být mezi 1 a 1000
Length of passed data array is greater than value of maximum allowed label points!,Délka předaného datového pole je větší než maximální povolený počet bodů popisků!
